program_code,program_name,university,institution,domain
40311,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﻋﻼﻣﻴﺔ ﺍﻟﺘـﺼـﺮﻑ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﺍﻟﺘﺼﺮﻑ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40312,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﻠﻮﻡ ﺍﻻﻗﺘﺼﺎﺩﻳﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﺍﻟﺘﺼﺮﻑ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
40318,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﺍﻟﺘﺼﺮﻑ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
40391,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﺩﺍﺭﺓ ﺍﻷﻋﻤﺎﻝ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
40394,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻤﺤﺎﺳﺒﺔ ﻭ ﺍﻟﻤﺎﻟﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
40396,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺠﺎﺭﺓ ﻭﺍﻟﺘﻮﺯﻳﻊ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
40450,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻷﻧﺸﻄﺔ ﺍﻟﺒﺪﻧﻴﺔ ﻭﺍﻟﺮﻳﺎﺿﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺮﻳﺎﺿﺔ ﻭ ﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
40501,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻜﻴﻤﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40502,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ ﻭ ﺍﻟﻜﻴﻤﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40503,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40504,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻴﺰﻳﺎﺀ ﻭ ﺍﻟﻄﺎﻗﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40505,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40507,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40509,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40510,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40512,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ ﻭ ﺍﻟﻤﺤﻴﻂ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40513,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺤﻴﺎﺓ ﻭ ﺍﻷﺭﺽ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40518,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻣﻨﺪﻣﺠﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
40522,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻋﻠﻤﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
40523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40532,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ - ﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
40546,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﻔﻼﺣﻴﺔ ﻭﺍﻟﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﻭﺍﻟﺒﻴﺌﺔ
40550,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻘﻴﺎﺳﺎﺕ ﻭﺍﻷﺩﻭﺍﺗﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40566,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40568,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﺪﻧﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺍﻟﺼﻨﺎﻋﻲ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40573,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻮﻃﻨﻴﺔ ﻟﻺﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻹﺗﺼﺎﻻﺕ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40576,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﺍﻷﺳﺎﻟﻴﺐ ﺍﻟﺼﻨﺎﻋﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40577,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﺼﻨﺎﻋﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺍﻟﺼﻨﺎﻋﻲ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40597,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﺍﻷﺳﺎﻟﻴﺐ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40622,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻨﻮﻥ ﻭ ﺍﻟﻮﺳﺎﺋﻂ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻰ ﻟﻠﻔﻨﻮﻥ ﻭ ﺍﻟﺤﺮﻑ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
40629,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40672,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻠﻮﺟﺴﺘﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺍﻟﺼﻨﺎﻋﻲ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40673,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﻨﻘﻞ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺘﺼﺮﻑ ﺍﻟﺼﻨﺎﻋﻲ ﺑﺼﻔﺎﻗﺲ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
40700,ﺍﻟـﻄــﺐ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﻛﻠﻴﺔ ﺍﻟﻄﺐ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40740,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟـﺘـﺒـﻨـﻴـﺞ ﻭﺍﻹﻧﻌﺎﺵ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40741,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺼﻮﻳﺮ ﺍﻟﻄﺒﻲ ﻭﺍﻟﻤﺪﺍﻭﺍﺓ ﺑﺎﻷﺷﻌﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40743,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺒﻴﻮﻟﻮﺟﻴﺎ ﺍﻟﻄﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40744,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﻼﺝ ﺍﻟﻄﺒﻴﻌﻲ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40749,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻤﺒﺼﺮﻳﺎﺕ ﻭ ﺍﻟﻨﻈﺎﺭﺍﺕ ﺍﻟﻄﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40750,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺃﺩﻭﺍﺗﻴﺔ ﻗﺎﻋﺔ ﺍﻟﻌﻤﻠﻴﺎﺕ ﺍﻟﺠﺮﺍﺣﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﻌﻠﻴﺎ ﻟﻌﻠﻮﻡ ﻭﺗﻘﻨﻴﺎﺕ ﺍﻟﺼﺤﺔ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40759,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﺒﻴﻮﻃﺒﻴﺔ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺒﻴﻮﺗﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
40797,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺘﻤﺮﻳﺾ-ﺍﻧﺎﺙ,ﺟﺎﻣﻌﺔ ﺻﻔﺎﻗﺲ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻌﻠﻮﻡ ﺍﻟﺘﻤﺮﻳﺾ ﺑﺼﻔﺎﻗﺲ,ﻋﻠﻮﻡ ﺍﻟﺼﺤﺔ ﻭﺍﻟﻄﺐ ﻭﻃﺐ ﺍﻷﺳﻨﺎﻥ ﻭﺍﻟﺼﻴﺪﻟﺔ
